number,title,link,source_id,published_at,state,transcript_source,discovered_at
44,"2. Bundesliga, was geht? (Saisonbilanz)",https://audio.podigee-cdn.net/92624-m-c63b565754f51d08fd40accc80bb44cf.m4a?source=feed,1000438855484,2019-05-20T09:12:26Z,done,apple,2026-06-14T09:25:57+00:00
45,"La Liga, qué pasa? (Saisonbilanz)",https://audio.podigee-cdn.net/92943-m-af6c5651822f50895a990c902f2cc39c.m4a?source=feed,1000438972230,2019-05-21T14:18:50Z,done,apple,2026-06-14T09:25:57+00:00
46,"2. Bundesliga, was geht? (5. Spieltag)",https://audio.podigee-cdn.net/121212-m-b91bcb527eb447248fa9063a70ce380c.m4a?source=feed,1000449420905,2019-09-11T20:13:20Z,done,apple,2026-06-14T09:25:57+00:00
47,"Premier League, what's up? (5. Spieltag)",https://audio.podigee-cdn.net/123569-m-d21d09703396d3a26b2bdbc345c95a68.m4a?source=feed,1000450206775,2019-09-18T10:45:40Z,done,apple,2026-06-14T09:25:57+00:00
48,"Ligue 1, quoi de neuf? (7. Spieltag)",https://audio.podigee-cdn.net/126226-m-6c18899e4b708b6331fd4fcbb30a8c65.m4a?source=feed,1000451435033,2019-09-27T10:12:24Z,done,apple,2026-06-14T09:25:57+00:00
49,"Serie A, cosa succede in Italia? (7. Spieltag)",https://audio.podigee-cdn.net/129698-m-987140c65598043b8362989e094ac729.m4a?source=feed,1000453000297,2019-10-10T09:25:38Z,done,apple,2026-06-14T09:25:57+00:00
50,"La Liga, qué pasa? (8. Spieltag)",https://audio.podigee-cdn.net/132411-m-b7a0720539e50fe5c80bb5b271eb03ea.m4a?source=feed,1000453908981,2019-10-17T20:42:25Z,done,apple,2026-06-14T09:25:57+00:00
51,"Premier League, what's up? (23. Spieltag)",https://audio.podigee-cdn.net/163147-m-70ea7d654cb46ab320337d0e1bb2206f.m4a?source=feed,1000463202519,2020-01-20T21:33:58Z,done,apple,2026-06-14T09:25:57+00:00
52,"Serie A, cosa succede in Italia? (21. Spieltag)",https://audio.podigee-cdn.net/165552-m-167b13a2b41f5cd4f567ac5542cc4dc5.m4a?source=feed,1000463816878,2020-01-27T16:52:59Z,done,apple,2026-06-14T09:25:57+00:00
53,"2. Bundesliga, was geht? (20. Spieltag)",https://audio.podigee-cdn.net/168974-m-a415d16c3b0088c1af803ae5469d0c4b.m4a?source=feed,1000464515159,2020-02-03T21:28:16Z,done,apple,2026-06-14T09:25:57+00:00
