word,is_stop,264,265,266,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
brings,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
bringsen,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
bringt,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
brinreingen,False,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
brisant,False,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,1.0,,
brite,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
britisch,False,,1.0,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,
bro,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
broadcast,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
brocklin,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
brooklyn,False,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
bros,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
brot,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
brotkrumennavigation,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
browser,False,6.0,2.0,,,,,,,16.0,,,,,,,,2.0,,,,,,,1.0,,,6.0,
browserbreite,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
browserhersteller,False,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,
browserherstellern,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
browsern,False,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,
bruchteil,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
bruder,False,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
brunnen,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
brust,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
brustkrebs,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
brustkrebspatientin,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
brut,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
brutal,False,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,
brutforce,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bräuchen,False,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
bräuchte,False,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
bräuchten,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bräuchtest,False,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
brötchen,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
brücke,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
brüdere,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
brüderstaat,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
brüssel,False,,1.0,,1.0,3.0,,,,2.0,2.0,,,,,,1.0,,,,,1.0,,,,,5.0,,10.0
brüsseler,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
brüsten,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
bsd,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
bsi,False,,,2.0,,1.0,,5.0,,,,,,,,,,,,,,2.0,,,,1.0,,,
bsr,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
bsw,False,,,,,,,,,,,,,,,,,,2.0,5.0,,12.0,,,,,,,
btv,False,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bubble,False,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,3.0,
buch,False,1.0,,,,,,,,,,1.0,21.0,2.0,8.0,1.0,,,,,,,25.0,,,,,3.0,
buchautor,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
buchbar,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
buchen,False,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,
buchform,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
buchmesse,False,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
buchprojekt,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
buchse,False,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
buchstabe,False,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,
buchstäblich,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
bucket,False,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
budapest,False,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
budapester,False,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
buddeln,False,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,
bude,False,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
budget,False,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,2.0,,
buff,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
bug,False,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,4.0,,,,
bullshit,False,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,
bumerang,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
bund,False,,,2.0,,3.0,2.0,5.0,,,,,,,1.0,,,,,2.0,1.0,2.0,,1.0,,1.0,,,1.0
bunde,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
bundesamt,False,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,
bundesanzeiger,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
bundesbeauftragter,False,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
bundesbehörde,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
bundesbrauspotential,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
bundesdatenschutzbeauftragte,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
bundesdatenschutzbeauftragten,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
bundesdatenschutzbeauftragter,False,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0
bundesdatenschutzgesetz,False,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
bundesdeutsch,False,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
bundesdigitalisierungsministerium,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
bundesebene,False,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,
bundeseinheitlich,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
bundesgesetz,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
bundesgesundheitsministerium,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
bundeshaushalt,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bundesinnenministerium,False,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
bundesinstitut,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
bundesjustizministerin,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
bundeskanzler,False,,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,
bundeskanzleramt,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,
bundeskanzleramtchef,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
bundeskanzlerinn,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bundeskaste,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
bundeskastenweißbrot,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
bundeskriminalamt,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
bundesland,False,,,,1.0,,3.0,,,,,,,1.0,2.0,,,1.0,2.0,11.0,,,,2.0,,1.0,2.0,,1.0
bundesländerebene,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
bundesmessenger,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bundesministerin,False,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
bundesministerinn,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
bundesministerium,False,,,,,,,,,,,1.0,,,4.0,,,,,,,,,1.0,,12.0,,,
bundesnachrichtendienst,False,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
bundesnachrichtsendienstes,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
bundesnetzagentur,False,,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,
bundespolitisch,False,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
bundespolizeie,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
bundespräsident,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
bundesrat,False,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
bundesregierung,False,,1.0,,6.0,1.0,1.0,3.0,,,1.0,1.0,,2.0,2.0,3.0,,,,,,,,,,2.0,,,
bundesrepublik,False,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
bundesrepublikanisch,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bundestag,False,,1.0,,,4.0,24.0,,,,,7.0,1.0,,1.0,1.0,2.0,,20.0,7.0,,15.0,,,,6.0,,,
bundestagsabgeordneter,False,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,
bundestagsbüro,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
bundestagsfraktion,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
bundestagsgesetzgebungsprozesse,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
bundestagshack,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bundestagskantin,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
bundestagswahl,False,,,,,,,,,,,,,,,2.0,,,,1.0,,13.0,1.0,1.0,,,,,
bundestreuer,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
bundestrojaner,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,
bundesverfassungsgericht,False,,,,,3.0,1.0,,,,,,,7.0,,3.0,,,1.0,,,,,2.0,,,1.0,,2.0
bundesverwaltung,False,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,,
bundesverwaltungsgericht,False,,,,,,,,,,,,,,4.0,3.0,,,,,,,,1.0,,,,,
bundeswehr,False,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
bundesweit,False,,,,,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,1.0,,
bundeszentrale,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
bundeszentren,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bunt,False,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
burschenschaft,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
bus,False,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
busch,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
buschmann,False,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
bushman,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
business,False,,,,,,,,,,,,3.0,,,,,1.0,,1.0,,,,,2.0,,,1.0,1.0
businessmodell,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
butter,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
button,False,11.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
buy,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
buzzword,False,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
bußgeld,False,4.0,,,,,,,,,,,,,,,,3.0,,,4.0,,,,,,,,
bußgelderhöhung,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
bvg,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
bvmz,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
by,False,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
bydesign,False,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bytedance,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
bywar,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
bzkj,False,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
bzw,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
bäm,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
bär,False,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,
bärchen,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
böes,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
börse,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
bös,False,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
bösartig,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
böse,False,,3.0,,,,,,,2.0,,,2.0,1.0,,3.0,,2.0,,1.0,,,,,,,1.0,1.0,
böser,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bösewicht,False,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
böswilliget,False,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
bühne,False,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,,3.0,,
bühnenmikrofon,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
bündeln,False,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,
bündnis,False,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
bündnisgrün,False,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
bürger,False,,,,,2.0,,2.0,,1.0,,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,2.0
bürgeramtstermin,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
bürgerdat,False,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
bürgerdate,False,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
bürgergeldempfänger,False,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
bürgergeldempfängerinnen,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
bürgerin,False,,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,2.0
bürgerinnen,False,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,
bürgerinneninitiative,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
bürgerkontakt,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
bürgerkrieg,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
bürgerlich,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
bürgermeister,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
bürgermeisterin,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
bürgerrecht,False,,,,,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,
bürgerrechtlich,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
bürgerrechtsorganisation,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
bürgerzentriert,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
büro,False,,,,,2.0,,,,,,2.0,,,,,,,,1.0,,2.0,,,2.0,,2.0,,1.0
bürojob,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
büroklammer,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
bürokratie,False,,,,,,,1.0,,,,,,,,,,,,,,12.0,,,,,,,
bürokratieabbau,False,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,
bürokratisch,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
bürokratisierung,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
büroverschlag,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
bütchen,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
c,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
ca,False,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
cable,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
cactus,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
café,False,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
call,False,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
callen,False,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
camcorder,False,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
camp,False,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,
campact,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
campaigning,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
campus,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
cancado,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cancel,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
canyon,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
cao,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
capital,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
card,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
carlo,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
carosocial,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
carrie,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
carriernet,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
carsten,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,
cas,False,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
case,False,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,2.0,,,,
cases,False,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
casino,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
category,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
ccc,False,,2.0,,,5.0,,3.0,,6.0,,,6.0,,,1.0,,1.0,2.0,,,4.0,6.0,2.0,4.0,,8.0,,
cccv,False,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
cdn,False,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
cdns,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
cdu,False,,,,2.0,1.0,2.0,2.0,,,,,,1.0,,2.0,,,,13.0,,59.0,,,,5.0,1.0,,
ce,False,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
cent,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
center,False,,,,,,,,,,,,,,,,6.0,,,,3.0,3.0,,,5.0,,,,
certificate,False,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
cetera,False,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chair,False,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,
chairing,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chance,False,1.0,4.0,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,,8.0,,2.0,8.0,,1.0,,,,,
change,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
changer,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
channelst,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
chaos,False,9.0,6.0,,8.0,4.0,,6.0,,7.0,1.0,,13.0,1.0,,3.0,,4.0,1.0,3.0,5.0,5.0,2.0,1.0,12.0,1.0,10.0,10.0,
chaoscom,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
chaosnah,False,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,
chaosrad,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
chaosradio,False,4.0,7.0,1.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,5.0,2.0,7.0,,6.0,,,2.0,2.0,1.0,,1.0,,,2.0,
chaosradioart,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaosradiofolg,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaosradiofolge,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaosradiomoderator,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaosradioteam,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaosrado,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chaosreale,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
chaosumfeld,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
chaosveranstaltunge,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
chaotisch,False,,,,,,,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,
charakter,False,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,1.0,
charakterlich,False,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
charismatisch,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
charlie,False,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
charta,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
charter,False,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,
chat,False,,6.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
chatbot,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
chatgpt,False,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,4.0,
chatgruppe,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
chatkontrolle,False,,20.0,,4.0,,2.0,4.0,,,1.0,1.0,,,,,5.0,,,1.0,,16.0,,1.0,,,4.0,,3.0
chatnachricht,False,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chatnachrichten,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chaträum,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
chatverlauf,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
check,False,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
checken,False,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,
checklist,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chef,False,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,3.0,,
chefin,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
chefredaktion,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
chemieverband,False,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
chernobyl,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
chile,False,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,
china,False,,,,,,1.0,,,,2.0,,,,,,,,,,,4.0,4.0,,,,,,
chinese,False,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,
chinesisch,False,1.0,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,1.0,,
chip,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
chipkarte,False,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
cholera,False,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
choreografisch,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
christ,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
christdemokrat,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
christian,False,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,
christina,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
christkind,False,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
chrologisch,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chronisch,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
chronologisch,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
cia,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
ciao,False,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,,,,,,,,
cineast,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
circa,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
cisam,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
cisco,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
cites,False,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
citize,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
citizen,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
claude,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
claßen,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
clear,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
clemens,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
clev,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
cliant,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
click,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
clickworker,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
client,False,,2.0,,,,,,,5.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,
closed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
closer,False,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
cloud,False,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,4.0,,,,,,2.0,
cloudbot,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
cloudfair,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
cloudflare,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,
clouds,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
cloudware,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
club,False,1.0,1.0,,1.0,,,5.0,,1.0,,,9.0,,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,,
clunky,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
cm,False,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
cms,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
co,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
code,False,,,1.0,1.0,,,1.0,22.0,1.0,,,17.0,2.0,,,,7.0,,,,,2.0,,,,,,
codes,False,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
com,False,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
come,False,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,
comic,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
comment,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
comments,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
committ,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
committet,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
common,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
communication,False,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,
