number,title,link,source_id,published_at,state,transcript_source,discovered_at
38,Das Internet hinter dem DSL-Router,https://chaosradio.de/cr213-dasinternethinterdemdslrouter,517,2015-06-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
39,Was von Snowden übrig blieb,https://chaosradio.de/cr212-wasvonsnowdenuebrigblieb,518,2015-05-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
40,Bioinformatik,https://chaosradio.de/cr211-bioinformatik,519,2015-04-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
41,Was ist Netzpolitik?,https://chaosradio.de/cr210-wasistnetzpolitik,520,2015-03-26T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
42,Open-Source-Finanzierung,https://chaosradio.de/cr209-opensourcefinanzierung,521,2015-02-26T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
43,How to make a Congress,https://chaosradio.de/cr208-howtomakeacongress,522,2015-01-29T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
44,Chaos macht Schule &#038; Jugend hackt,https://chaosradio.de/cr207-technikkompetenzvermittlung,523,2014-11-27T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
45,Basics des Hardware-Hackings,https://chaosradio.de/cr206-basicsdeshardwarehackings,524,2014-10-30T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
46,Vintage Computing,https://chaosradio.de/cr205-vintagecomputing,525,2014-09-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
47,Passwörter,https://chaosradio.de/cr204-passwoerter,526,2014-08-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
48,Freifunk statt Angst,https://chaosradio.de/cr203-freifunkstattangst,527,2014-07-31T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
49,Ist das schon alles?,https://chaosradio.de/cr202-ist-das-schon-alles,528,2014-06-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
50,… und keiner hat’s gesehen,https://chaosradio.de/cr201-undkeinerhatsgesehen,529,2014-05-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
51,Der Chaos Computer Club,https://chaosradio.de/cr200-derchaoscomputerclub,530,2014-04-24T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
52,Eigenhosting: Elend oder Erlösung?,https://chaosradio.de/cr199-eigenhosting,531,2014-03-27T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
53,Hardware-Hacking,https://chaosradio.de/cr198-hardware-hacking,532,2014-02-27T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
54,"Je mehr, desto besser",https://chaosradio.de/cr197-datenanalyse,533,2014-01-30T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
55,Schockwellen reiten,https://chaosradio.de/cr196-schockwellen-reiten,534,2013-11-28T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
56,Unendliche Weiten?,https://chaosradio.de/cr195-unendlicheweiten,535,2013-10-31T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
57,#istouchidhackedyet,https://chaosradio.de/cr194-istouchidhackedyet,536,2013-09-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
58,Responsible Disclosure und Full Disclosure,https://chaosradio.de/cr193-responsible-und-full-disclosure,537,2013-08-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
