number,title,link,source_id,published_at,state,transcript_source,discovered_at
29,Chris Ehrenberg - Aufsichtsrat beim 1. FC Nürnberg,https://audio.podigee-cdn.net/15289-m-559673be92e3a88e0f3d13514949e3e7.m4a?source=feed,1000403248931,2018-02-21T20:51:12Z,done,apple,2026-06-14T18:56:02+00:00
30,Russland vor der WM 2018 - Teil II,https://audio.podigee-cdn.net/15277-m-361e91e79633794f84481bedd7f55ef1.m4a?source=feed,1000620749001,2018-03-16T11:09:19Z,done,apple,2026-06-14T18:56:02+00:00
31,Esport,https://audio.podigee-cdn.net/15293-m-de30ff7f0770049d859fbc401f7e1f38.m4a?source=feed,1000408182266,2018-04-04T20:04:41Z,done,apple,2026-06-14T18:56:02+00:00
32,Die Panini-Alternative tschutti heftli,https://audio.podigee-cdn.net/15294-m-5191877b786d4216946403ac597298aa.m4a?source=feed,1000408672771,2018-04-11T12:37:31Z,done,apple,2026-06-14T18:56:02+00:00
33,Hannover 96 Tag & Nacht,https://audio.podigee-cdn.net/15870-m-fc67ee8be8f1313344cddea194672d51.m4a?source=feed,1000620748856,2018-04-20T13:45:35Z,done,apple,2026-06-14T18:56:02+00:00
34,Russland vor der WM 2018 - Teil III,https://audio.podigee-cdn.net/16144-m-0fce6f9f32344afee48517fbef352795.m4a?source=feed,1000620748966,2018-04-24T22:14:58Z,done,apple,2026-06-14T18:56:02+00:00
35,Matthias Sammer und Jan Henkel,https://audio.podigee-cdn.net/16383-m-d7067e3382fb25eefd2b50ec558033da.m4a?source=feed,1000410032070,2018-04-27T09:37:56Z,done,apple,2026-06-14T18:56:02+00:00
36,Das WM-Magazin aus dem Münchner Untergrund,https://audio.podigee-cdn.net/19783-m-38155f7fbd6439df6bbecc2b223584aa.m4a?source=feed,1000620748855,2018-05-18T11:16:16Z,done,apple,2026-06-14T18:56:02+00:00
37,Russland vor der WM - Teil IV,https://audio.podigee-cdn.net/20921-m-9b4647fb0be030e65aa75a2aca599bd6.m4a?source=feed,1000620748854,2018-05-24T20:09:10Z,done,apple,2026-06-14T18:56:02+00:00
38,Football Leaks - Teil 2,https://audio.podigee-cdn.net/20449-m-8753363dcba1af75be7cd47d9806ee7a.m4a?source=feed,1000412577256,2018-05-30T09:15:44Z,done,apple,2026-06-14T18:56:02+00:00
39,WM-Tag 1: Putinfantino in love,https://audio.podigee-cdn.net/26748-m-004fea23d76a5df9c34931c224e1ee1e.m4a?source=feed,1000620749000,2018-06-14T08:30:33Z,done,apple,2026-06-14T18:56:02+00:00
40,WM-Tag 17: Als Journalist bei der WM,https://audio.podigee-cdn.net/29686-m-bc12351dcb55928655d770ae00526dc8.m4a?source=feed,1000620748999,2018-06-30T06:54:55Z,done,apple,2026-06-14T18:56:02+00:00
41,"WM-Tag 22: Was heißt ""Sommermärchen"" auf russisch?",https://audio.podigee-cdn.net/30226-m-6bbf0500faa2a2600a534334099eaa04.m4a?source=feed,1000620749070,2018-07-05T08:59:19Z,done,apple,2026-06-14T18:56:02+00:00
42,WM-Tag 23: Löw doesn't go easy,https://audio.podigee-cdn.net/30273-m-3fd2d702063841a7d3c6c81a13c313f1.m4a?source=feed,1000620749069,2018-07-05T22:12:14Z,done,apple,2026-06-14T18:56:02+00:00
43,Doping und die Fußball-WM,https://audio.podigee-cdn.net/30292-m-522f2113d6d045b0db2eb798df628bff.m4a?source=feed,1000415350565,2018-07-06T09:41:43Z,done,apple,2026-06-14T18:56:02+00:00
